method                 , condition           , sample_id           , label, cosine              , clean_prediction, transformed_prediction, prediction_unchanged, clean_correct, transformed_correct
clip_vit_b_32          , translation_right_8 , 3069                ,     4, 0.974036693572998   ,                4,                      4, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4262                ,     4, 0.9769250154495239  ,                6,                      6, True                , False        , False
clip_vit_b_32          , translation_right_8 , 2653                ,     4, 0.9891724586486816  ,                4,                      4, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1209                ,     4, 0.9747427701950073  ,                4,                      4, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5765                ,     4, 0.9922477602958679  ,                4,                      4, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3078                ,     4, 0.9720947742462158  ,                4,                      4, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2862                ,     4, 0.9836194515228271  ,                4,                      4, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5708                ,     4, 0.979663610458374   ,                4,                      4, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4616                ,     4, 0.9827043414115906  ,                4,                      4, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3444                ,     4, 0.9886926412582397  ,                4,                      4, True                , True         , True
clip_vit_b_32          , translation_right_8 , 650                 ,     4, 0.9759870767593384  ,                5,                      5, True                , False        , False
clip_vit_b_32          , translation_right_8 , 1050                ,     4, 0.9937798976898193  ,                4,                      4, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7387                ,     4, 0.9845000505447388  ,                4,                      6, False               , True         , False
clip_vit_b_32          , translation_right_8 , 3012                ,     4, 0.9780628681182861  ,                4,                      4, True                , True         , True
clip_vit_b_32          , translation_right_8 , 51                  ,     4, 0.9804525971412659  ,                4,                      4, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6587                ,     4, 0.9843312501907349  ,                4,                      4, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6122                ,     4, 0.9849750995635986  ,                4,                      4, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1011                ,     4, 0.9906958341598511  ,                4,                      4, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7574                ,     4, 0.9898117780685425  ,                4,                      4, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4006                ,     4, 0.9897515773773193  ,                4,                      4, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2875                ,     4, 0.9673073291778564  ,                4,                      4, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3568                ,     4, 0.9835326671600342  ,                4,                      4, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3825                ,     5, 0.9859763383865356  ,                3,                      5, False               , False        , True
clip_vit_b_32          , translation_right_8 , 2451                ,     5, 0.9798139929771423  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 533                 ,     5, 0.9852850437164307  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6959                ,     5, 0.9767619371414185  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6376                ,     5, 0.9923689365386963  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3625                ,     5, 0.985256016254425   ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5603                ,     5, 0.9754411578178406  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1715                ,     5, 0.9867841005325317  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7577                ,     5, 0.990382730960846   ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4917                ,     5, 0.981939435005188   ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6930                ,     5, 0.9862356185913086  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 78                  ,     5, 0.9890587329864502  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 123                 ,     5, 0.9931783676147461  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7179                ,     5, 0.9825231432914734  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5234                ,     5, 0.9814727902412415  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1057                ,     5, 0.9540348649024963  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5288                ,     5, 0.9484966397285461  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1677                ,     5, 0.9805441498756409  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4526                ,     5, 0.9903838634490967  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6019                ,     5, 0.9811782836914062  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7672                ,     5, 0.9714609980583191  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 840                 ,     5, 0.9647324085235596  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4870                ,     5, 0.9901444911956787  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 162                 ,     5, 0.9936394691467285  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1361                ,     5, 0.9797326922416687  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5281                ,     5, 0.953991711139679   ,                5,                      3, False               , True         , False
clip_vit_b_32          , translation_right_8 , 2332                ,     5, 0.9788599014282227  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6822                ,     5, 0.9595009684562683  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2453                ,     5, 0.9613980650901794  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6970                ,     5, 0.9541257619857788  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 39                  ,     5, 0.9876026511192322  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7429                ,     5, 0.9825460314750671  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3892                ,     5, 0.9862999320030212  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5794                ,     5, 0.976181149482727   ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7343                ,     5, 0.9730302691459656  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5646                ,     5, 0.988875150680542   ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3080                ,     5, 0.9770265221595764  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6989                ,     5, 0.9864615201950073  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4265                ,     5, 0.9884068369865417  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5687                ,     5, 0.9858108758926392  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 567                 ,     5, 0.9800031781196594  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4862                ,     5, 0.9614564776420593  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5767                ,     5, 0.9942601919174194  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4597                ,     5, 0.9840304255485535  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4966                ,     5, 0.9560325145721436  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5417                ,     5, 0.9848377108573914  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1823                ,     5, 0.9918562769889832  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7771                ,     5, 0.9932761192321777  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1889                ,     5, 0.9867262244224548  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1010                ,     5, 0.9876753687858582  ,                5,                      5, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6614                ,     6, 0.9777336120605469  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 813                 ,     6, 0.9717866778373718  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2485                ,     6, 0.9767340421676636  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4430                ,     6, 0.9893829226493835  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6485                ,     6, 0.9733427166938782  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1770                ,     6, 0.9746645092964172  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2201                ,     6, 0.9719849824905396  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3193                ,     6, 0.9773894548416138  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3628                ,     6, 0.9589586853981018  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2647                ,     6, 0.9840914011001587  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1890                ,     6, 0.9888401627540588  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5986                ,     6, 0.9699021577835083  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1330                ,     6, 0.9816235899925232  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6746                ,     6, 0.9451926350593567  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7622                ,     6, 0.9783430099487305  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7962                ,     6, 0.9815910458564758  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7745                ,     6, 0.9882540702819824  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2566                ,     6, 0.9586228132247925  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 19                  ,     6, 0.9545878171920776  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6411                ,     6, 0.9900000691413879  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2561                ,     6, 0.990106999874115   ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3418                ,     6, 0.9876176714897156  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5854                ,     6, 0.9820256233215332  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3802                ,     6, 0.9834908246994019  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4685                ,     6, 0.9841176271438599  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4251                ,     6, 0.9903751015663147  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4798                ,     6, 0.986792266368866   ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2565                ,     6, 0.9872222542762756  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4476                ,     6, 0.9854238629341125  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2969                ,     6, 0.9849043488502502  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3661                ,     6, 0.932248592376709   ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 629                 ,     6, 0.9767071604728699  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5722                ,     6, 0.9341999888420105  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6790                ,     6, 0.9856772422790527  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6920                ,     6, 0.9812300205230713  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6154                ,     6, 0.9679277539253235  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3137                ,     6, 0.9806457161903381  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4411                ,     6, 0.9692535996437073  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1912                ,     6, 0.9739792943000793  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7108                ,     6, 0.9710498452186584  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1077                ,     6, 0.9865905046463013  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 432                 ,     6, 0.9870349168777466  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1481                ,     6, 0.9551975131034851  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7187                ,     6, 0.9836535453796387  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4746                ,     6, 0.991533637046814   ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5732                ,     6, 0.9933512210845947  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1157                ,     6, 0.9669593572616577  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4968                ,     6, 0.9740741848945618  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4869                ,     6, 0.9595300555229187  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 760                 ,     6, 0.9885833263397217  ,                6,                      6, True                , True         , True
clip_vit_b_32          , translation_right_8 , 864                 ,     7, 0.9889094829559326  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2982                ,     7, 0.9726061820983887  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7778                ,     7, 0.9846676588058472  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6876                ,     7, 0.9517020583152771  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2756                ,     7, 0.9792505502700806  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6225                ,     7, 0.9752795100212097  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1514                ,     7, 0.9705917239189148  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4951                ,     7, 0.9915437698364258  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7608                ,     7, 0.9809514880180359  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7769                ,     7, 0.9830487370491028  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3590                ,     7, 0.9895792603492737  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2808                ,     7, 0.9596120119094849  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 230                 ,     7, 0.9768853187561035  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2787                ,     7, 0.9881656169891357  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4080                ,     7, 0.9887503385543823  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6301                ,     7, 0.9871811270713806  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6840                ,     7, 0.9648024439811707  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6882                ,     7, 0.9705536961555481  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1473                ,     7, 0.9798132181167603  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1237                ,     7, 0.9725443720817566  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6869                ,     7, 0.9641886353492737  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1656                ,     7, 0.9759838581085205  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 493                 ,     7, 0.9861995577812195  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6663                ,     7, 0.9865560531616211  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2100                ,     7, 0.9818587303161621  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6725                ,     7, 0.9700922966003418  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4773                ,     7, 0.9882587790489197  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2207                ,     7, 0.9853717684745789  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1122                ,     7, 0.9827152490615845  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7695                ,     7, 0.9838646054267883  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2063                ,     7, 0.9628087878227234  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5697                ,     7, 0.9925148487091064  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2581                ,     7, 0.9873306751251221  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5995                ,     7, 0.9760159850120544  ,                1,                      1, True                , False        , False
clip_vit_b_32          , translation_right_8 , 1985                ,     7, 0.9795293807983398  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2773                ,     7, 0.992155134677887   ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6322                ,     7, 0.9631194472312927  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3411                ,     7, 0.9825959801673889  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6149                ,     7, 0.9786929488182068  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7505                ,     7, 0.9676578044891357  ,                7,                      1, False               , True         , False
clip_vit_b_32          , translation_right_8 , 6374                ,     7, 0.9747447967529297  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 57                  ,     7, 0.9801633954048157  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4441                ,     7, 0.9641993045806885  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3581                ,     7, 0.9769589900970459  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5586                ,     7, 0.969207227230072   ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3140                ,     7, 0.9746004343032837  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5535                ,     7, 0.9819353818893433  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1224                ,     7, 0.9763985872268677  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 680                 ,     7, 0.958228349685669   ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3230                ,     7, 0.9871325492858887  ,                7,                      7, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6797                ,     8, 0.98525071144104    ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7508                ,     8, 0.9695192575454712  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6365                ,     8, 0.9490581750869751  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4058                ,     8, 0.9843123555183411  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6110                ,     8, 0.9643589854240417  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2335                ,     8, 0.9883583784103394  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4844                ,     8, 0.9795259833335876  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3479                ,     8, 0.9814649224281311  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4876                ,     8, 0.9909824132919312  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3551                ,     8, 0.9893640279769897  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4072                ,     8, 0.9846182465553284  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5959                ,     8, 0.981732964515686   ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4655                ,     8, 0.9839026927947998  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6302                ,     8, 0.9783491492271423  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4690                ,     8, 0.9885311126708984  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4030                ,     8, 0.9824770092964172  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7596                ,     8, 0.9854257106781006  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7300                ,     8, 0.9823588728904724  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2355                ,     8, 0.9859071373939514  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2657                ,     8, 0.9877638816833496  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1002                ,     8, 0.9858424663543701  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7907                ,     8, 0.9814003109931946  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 460                 ,     8, 0.9904271364212036  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4632                ,     8, 0.9929948449134827  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6832                ,     8, 0.9814872741699219  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5398                ,     8, 0.987366259098053   ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6643                ,     8, 0.9902775287628174  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6274                ,     8, 0.9811049699783325  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1166                ,     8, 0.9813390970230103  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5040                ,     8, 0.9820947051048279  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1658                ,     8, 0.9870539903640747  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6001                ,     8, 0.9925245642662048  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5320                ,     8, 0.9769001007080078  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2038                ,     8, 0.9692644476890564  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2099                ,     8, 0.991134762763977   ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6870                ,     8, 0.9941249489784241  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5479                ,     8, 0.9864155054092407  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 266                 ,     8, 0.9836397171020508  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6162                ,     8, 0.9917527437210083  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3816                ,     8, 0.9677027463912964  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3900                ,     8, 0.9661077260971069  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2059                ,     8, 0.9879526495933533  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6131                ,     8, 0.9852166175842285  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 273                 ,     8, 0.9874499440193176  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1255                ,     8, 0.9849086999893188  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6862                ,     8, 0.9887010455131531  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7976                ,     8, 0.9860513210296631  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1616                ,     8, 0.9867657423019409  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 602                 ,     8, 0.9820685982704163  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5134                ,     8, 0.9614328145980835  ,                8,                      8, True                , True         , True
clip_vit_b_32          , translation_right_8 , 932                 ,     9, 0.9845532178878784  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2674                ,     9, 0.9823168516159058  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5655                ,     9, 0.9838489890098572  ,                9,                      2, False               , True         , False
clip_vit_b_32          , translation_right_8 , 7705                ,     9, 0.9861280918121338  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 952                 ,     9, 0.9863380789756775  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1836                ,     9, 0.9850670695304871  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 6202                ,     9, 0.9696971774101257  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7701                ,     9, 0.9588934183120728  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7147                ,     9, 0.9742832183837891  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 243                 ,     9, 0.9770283699035645  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7330                ,     9, 0.976086437702179   ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2379                ,     9, 0.9531661868095398  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5210                ,     9, 0.9693370461463928  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3103                ,     9, 0.9731974005699158  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7049                ,     9, 0.9629684686660767  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 7921                ,     9, 0.9705983996391296  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2667                ,     9, 0.9744048714637756  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 1240                ,     9, 0.9792048931121826  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 2166                ,     9, 0.9590683579444885  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4362                ,     9, 0.977315366268158   ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 757                 ,     9, 0.9826323390007019  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5211                ,     9, 0.9857528805732727  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 4049                ,     9, 0.9856264591217041  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 5301                ,     9, 0.9545374512672424  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 352                 ,     9, 0.9885319471359253  ,                9,                      9, True                , True         , True
clip_vit_b_32          , translation_right_8 , 3428                ,     9, 0.9776380062103271  ,                9,                      9, True                , True         , True
